,cluster,n,keywords,idea
176,5,12,['vehicle'],ai controlled vehicles so we can eat and do things during the commute
177,5,12,['vehicle'],all the vehicles have very important our life.
178,5,12,['vehicle'],Autonomous  vehicles that drive themselves on a smart transportation grid.  Need to go somewhere call for a vehicle tyo pick you up. Most local transport can be done without a personal car.
179,5,12,['vehicle'],"Create a track system for cars traveling long distances on the interstate. Cars could enter the track, and the track would control the vehicle speed and direction eliminating the need for driver participation until the need to exit."
180,5,12,['vehicle'],"I believe that there should be a police cars that have the ability to take control over other vehicles. For instance, if a criminal is speeding down a highway, then there should be a way to highjack that car in order to ensure the safety for other citizens."
181,5,12,['vehicle'],"I did not see your previous task, so this is my first idea.  It would be computer controlled drones arriving at you front door.  They would be equipped with a compartment below the four horizontal propellers.  It would have a capacity for one person with one carry on.  There would be lanes in the ""mind"" of the computer that would coordinate altitudes so that the vehicle would avoid other vehicles and elevated objects such as trees and high wires.  The vehicle would take the person to a central station where mass transit such as a train would collect riders."
182,5,12,['vehicle'],"I feel like a sleek looking car that functions as a hovering vehicle would be great.Could work on water and land, how about that!"
183,6,11,['city'],A bullet train to connect major cities in the state and outside of the state.
184,6,11,['city'],"A people mover like in the airport, but in place of regular city sidewalks instead."
185,6,11,['city'],"A simple bicycle exchange and rental program that works on a library card system. Bicycles are locked up around the city, and there are stations for returning bikes in padlocks. The whole system is operated by swiping a public library card."
186,6,11,['city'],All cities connected with Train Network. It is the very comfortable transportation system for all humans.
187,6,11,['city'],An electromagnetic solar powered monorail. Its only a means to replace a standard city beltway people would commute to parking lots and take the rail to the inner city where it would connect with the local subway and bus system for extentability.
188,6,11,['city'],"Biking Paths - in my city there are hardly any bicycle paths that can take you from east to west.  Biking paths would be ideal because they don't require energy from oil/gasoline.  Not very innovative, but I think this transportation system would benefit my community the most.  I would love to bike to and from work, but right now the only way to get to work is on major roads which do not have biking lanes, and would be unsafe to ride on."
189,6,11,['city'],Closing off the downtown to cars would be amazing. The city could pay bike riders to tow carts that would pull around people!
190,6,11,['city'],"Hey, how about a monorail system!  I'm not kidding.  It's not just for Disney anymore.  My city runs basically on a north-south and east-west grid, main streets running parallel about two miles apart on both axes.  Four routes east-west and four routes north-south should just about do it.  Trams or mini-busses at each monorail stop for a comprehensive public transportation system.  We are in the Sun Belt, why not use solar to power the electric monorail.  It is the twenty-first century.  This idea has been on my mind for decades.  It might not work for everywhere, but it could work here, and quite a few other places I suppose."
191,6,11,['city'],"Hoverboards, such as the one that Tony Hawk endorsed, which use tracks which are magnetized, such as a MagLev train, have tracks going throughout suburbs and cities and we can get around with almost no friction, only air drag and spend less energy getting around."
192,6,11,['city'],Human-sized pneumatic tube transport. People would step into human-sized transport cylinders which would then be sent to their final destination through a network of pneumatic tubes that run beneath the city streets. This transport method was used extensively in the past for smaller scale items like mail and small packages. There is no reason it couldn't be scaled up to transport people as well. This concept could be compared to the proposed Hyperloop but on a smaller scale to transport idividuals over shorter distances within a city.
