,cluster,n,keywords,idea
5430,102,29,"['bus', 'route']","I live in a very rural area that doesn't get bus service because of low population. My idea would be a bus service that runs on the same premise as a taxi service... when someone in the area would need a ride, the bus would alter its route to pick up a passenger. That way, the remote area could be serviced by mass transit, yet wouldn't have to waste fuel or money driving to the remote area all of the time. These requests could be put in via phone, web portal, or e-mail."
5431,102,29,"['bus', 'route']","I see self driving cars for personal transportation. There will be several sizes available depending on the number of passengers. There will be cars for a single passenger and buses for large groups. You will pay by mile as well as a monthly fee to access the service. Almost all deliveries will be performed by drone. The postal service itself will begin to implement this delivery method on some routes. There will be specific roadways built to accommodate these new vehicles and special lanes, much like a carpool lane, that are available to only automated transports. Traffic, pollution and accidents will decrease sharply and it will be difficult to even obtain a license for a private vehicle although not impossible. This will largely be in place at the turn of the next century but some will be in service sooner."
5432,102,29,"['bus', 'route']","I think a private school bus would be a great idea. Maybe it could be the size of a SUV and fit maybe 4 to 6 kids in it comfortable. Some kids are not able to take a bus to school so parents have to take public transportation every morning to drop them off. It could be like a Uber school bus sort of, each SUV bus will have certain school on their route that they can drop kids off at."
5433,102,29,"['bus', 'route']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
5434,102,29,"['bus', 'route']","In my area, we don't have buses or sidewalks. You HAVE to drive a car, even though the area is big enough for a bus. I would love to have an eco-friendly bus route through the main part of town. 



One thing that may be neat would be large sidewalks where people could ride bikes/scooters/walk and avoid using a vehicle. The main road is fairly busy, and there are quite a few shops around that would be more accessible if we had better transportation than just getting in a car! (Boardman, OH). Little scooters with solar power charging stations would be neat."
5435,102,29,"['bus', 'route']","It is not innovative in terms of the whole world, but would be very innovative in my community - bike shares. The area where I live is suburban, so difficult to get enough riders for frequent mass transit. And it's too spread out for just walking. Bike share stands, where subscribers had a code to access bikes from a bike locker, would allow people to commute from place to place (even just to nearby main bus routes) with relative ease."
5436,102,29,"['bus', 'route']","Light rail. Basically, street card running between the most popular stops. They don't have to run everywhere, but on their routes they'd be more efficient than buses. You count put the rails on the side of the streets, near the sidewalks."
5437,102,29,"['bus', 'route']","Mass transit only routes that expedite buses, bikes and High occupancy vehicles on smaller , yet more direct routes. Toll type control and monitoring. Make a single person in s single car very difficult and punitive"
5438,102,29,"['bus', 'route']","My town is in desparate need of a form of public transportation. Everyone is reliant on a car or scooter. I think they don't have enough need to  warrant a bus route, but I'm in favor of widening the tiny bicycle lanes they have."
5439,102,29,"['bus', 'route']","School Bus taxi. School buses rumble down our street every day, often not every seat is taken. If you knew the route, and had been vetted through security, you could pay a small fare to hop on and ride along the route, even connecting to other school buses. It would be an energy-efficient mode of transportation. Also, more adults on the bus would probably reduce bullying among the kids."
5440,102,29,"['bus', 'route']","Since rail is very expensive, I'd like to see more express bus routes, hopefully with their own lanes to keep them flowing faster than traffic and give an incentive to use them.  Make the buses as comfortable as possible, again as an incentive for use."
5441,102,29,"['bus', 'route']","There should be paid service for a bus route to pick up people who live right outside a city. I will use my self as an example for my idea. I live about 20 miles for a major city . If I didn't have a automobile I would not be able to get anywhere important. Now the nearest cilty has a bus route only for those in the city. But there are plenty of people who would use a rural bus . A bus could pick up multiple people in the rural area. The school bus service already does this , I don't know why the city could come up with a plan to offer public transportation for adults living in rural areas. It's just very stupid that this is not a thing in Houston ."
5442,102,29,"['bus', 'route']","To help cover a lot of area of a city, the could be a central hub where all the trains, busses, etc start.  Then from that one spot, all the route lines shoot out, like a star.  That way all the people can be at one spot and make it to where they want to go easily since there are no transfers or any other confusing things."
5443,102,29,"['bus', 'route']","We could have busses that worked like uber.  Instead of having specific spots, people could put in their location and where they want to end.  Then the busses would know when and who to pick up along constantly changing and evolving routes."
5444,102,29,"['bus', 'route']","When I traveled Asia they had trucks with benches in the back, they went around the same routes all and quickly picked up and dropped off people, similar to a bus but quicker and easier"
5445,102,29,"['bus', 'route']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
4557,22,27,"['system', 'subway']","A subway system in my city is badly needed. We have terrible traffic and everything in the city is built in a grid system. It would save time, money and gas consumption for millions."
4558,22,27,"['system', 'subway']",A subway system where you sit in a seat that attaches to a rail as soon as you are seated. You are then transported to your destination. This removes the need to wait for trains like a regular subway.
4559,22,27,"['system', 'subway']","a subway type system that would have personal cars for people.  after typing in your destination, the car you were in would choose the quickest route within the city system of tracks permitted to get you to your destination. futuristic."
4560,22,27,"['system', 'subway']","A well established public transport system, like subway, will ease the transportation problem. It will save energy and make fewer cars on the road."
4561,22,27,"['system', 'subway']","An above-ground train system. We scrapped a trolley system, and some areas can't support a subway. Above-ground might be useful for us."
4562,22,27,"['system', 'subway']","An underground network system in the neighborhood, like a subway but only bikes and small motorcycles can travel through. This will be a good way to protect against the weather and steer clear of any incoming cars."
4563,22,27,"['system', 'subway']","An underground system in my small town like a subway. But instead of a subway underground, it would be those moving sidewalks you see in the airports that you could walk or glide quickly from place to place."
4564,22,27,"['system', 'subway']","Atlanta could have a much, much wider public transportation system. The subway would go to many different neighborhoods, extending in different directions instead of being a simple cross. More money and attention would be given to public transportation, extending bus and trolley service while halting the neverending expansion of parking and roads. Much more attention will be given to cyclist and pedestrian safety, with enforced ticketing for drivers that ignore traffic laws along with more bike lanes and pedestrian crossings."
4565,22,27,"['system', 'subway']",Express subway lines would be nice.  WMATA is a terrible system.  But I'd be happy if we could get some sidewalks and bike lanes in our neighborhood.  A real help would be a circulator bus system for the neighborhoods surrounding our subway station.  The current system runs point to point and doesn't reduce car trips to the grocery store and local mall.
4566,22,27,"['system', 'subway']","Fully automated system of public transit; similar in function to a subway but smaller and without drivers (more like the automated tram systems used at airports). Probably using driverless car technology so it could utilize existing roadways? You would use a passcard to enter a specialized waiting area, like a covered bus stop, at which the driverless vehicle/tram/etc would stop at and allow entry (only to those allowed into the station; maybe functions like the turnstiles in a subway?). Vehicle would be the size of a small city bus but could connect to some city-run data network to find and avoid traffic stops and slowdowns (and use/switch between already existing bus lanes and subway tracks?). It could have its own roadway/railway too but it would be nice to not have to create something new. It would be more reliable than a bus system, which is rarely on time where I live, but more accessible than a subway/railway, which does not reach enough areas of my city for me to use frequently."
4567,22,27,"['system', 'subway']","Having some sort of electric train that runs underground, just like the subway system in New York. The city that I currently live in doesn't have that option so having some sort of underground transportation system that runs all around the city constantly would make commuting much better for everyone."
4568,22,27,"['system', 'subway']","I am from Cincinnati, and one new mode of transportation that would be great here is a subway system. Tunnels already exist from a failed project decades ago, but with the growth the city has seen, it could be a viable option."
4569,22,27,"['system', 'subway']","I have seen a lot on the news lately about 'self-driving' cars, and I think it would be neat if this technology could someday be applied to public transportation. I think 'self driving' buses would be an excellent mode of transportation. I think this would be particularly useful for smaller cities or towns that can't afford to have subway systems. Self driving buses could be programmed to stop at every stop timely and efficiently and could save the city money by eliminating the need to hire drivers and would cut out the issue of human error when it comes to being on time, not showing up for work, or causing accidents."
4570,22,27,"['system', 'subway']","I live in a town with a lot of freight trains. A subway system would be nice because it would get us places faster (the town is large in size and spread out over several miles) and be able to bypass the trains, which stop constantly. The subway would run either over the existing trains or under them and run off of cards that were prepaid like the MTAs."
4571,22,27,"['system', 'subway']",I think that we need a rail system for our city. Its a growing city with lost of bigger cities around it. A main rail system like a subway would make things much easier to get from place to place.
4572,22,27,"['system', 'subway']",I think we could bring back the streetcar in queens where the subway has low coverage. The streetcar would connect to the subway system which would be entirely rebuilt to accommodate new clean stations with solar panels and zero carbon foot print. This would connect with commuter and regional trains that would operate on an hourly scale.
4573,22,27,"['system', 'subway']","I thought of a light rail and below-ground subway system could be transport people to and from a downtown arena we have here in metro Columbus, Ohio. Right now most people use cars and a few people use buses, but that's about it. Congestion could be decreased substantially provided people who normally commute by themselves to and from hockey games that take place two to three times a week. This would solve congestion issues on the nights where these games take place and reduce the need for a large amount of safety and security officers to direct traffic and play crowd control on weekends and Fridays."
4574,22,27,"['system', 'subway']","I'm envisioning a system of small feet-sized platforms, along with a handle at arm-height, running on street-level light rail tracks throughout the city. Like an escalator, these continuously run in a loop around the city/neighborhood, and passengers can jump on and off at will. (Access would be prepaid and mediated by a RFID chip card and scanner on the devices.) These would probably move at about 5-10 miles per hour - faster than regular walking, but slower than other forms of transport that require more infrastructure and potential for danger. It'd kinda be like, Razor scooters but built into the city landscape and available at-will. Like a bike-share system, but always there and with no energy or exercise expended. This would be a great way for tired people to avoid walking, and would speed up trips to the closest subway station/bus stop."
4575,22,27,"['system', 'subway']",It would be amazing if we had a subway in my city. It would go to good use and people would use cars less. Everyone drives around here because the bus system is lacking and public transport is difficult. We would benefit from a subway system.
4576,22,27,"['system', 'subway']",my city needs a subway system badly. A subway system would run in a star shaped pattern through the city and eliminate the terrible traffic in my city
4577,22,27,"['system', 'subway']","My idea is of a drive-on subway. Just like cars can be driven onto ferries, where a person can stay in there car while the ferry transports them across the water and then drive off the ferry onto land again once the ferry has reached its destination, drive-on subways would allow something similar. Certain stops would not be for people boarding, but for cars. The cars would go into specialized compartments and the drivers would be required to stay in their vehicles so as not to cause any danger. The cars would be allowed to drive off of the subway vehicle at certain stops too. This way, people could be using both the subway system and their cars at the same time, so they end up with the benefits of both! The subway can take them somewhere along its route, and their car can take them the rest of the way where the subway doesn't go. It would cut down on traffic and probably encourage people to take the subway even when they're not using their car. A lot of people are hesitant to try public transit, but once they try it, they find it efficient, so this would really show people how efficient it can be. 

While on board the subway, the people in cars would see lights in their compartment, just like a stoplight, telling them when it is okay to drive off. The doors would automatically open at every stop where cars are allowed to exit, and then a green light would go on that the driver could easily see, so they'd know it's their time to drive off. When it turns to yellow, it means the doors are closing soon, so the driver should either hurry up or choose to stay on. Of course, the doors would have motion-sensors so they wouldn't close on a car either way. There would also be maps inside each compartment with cars showing where the stops are, so a driver can prepare for where they need to get off at."
4578,22,27,"['system', 'subway']","Railway tunnels off of the highways (outdoor subways) to provide a fast paced mode of transportation on busy streets that work with a system like uber that will have drivers readily available at each location. More for suburban areas, not large city areas that have subway/rail systems."
4579,22,27,"['system', 'subway']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
4580,22,27,"['system', 'subway']",Some kind of public transportation like light rail that goes nearby would be ideal. If we could have a light rail or subway system that connects the city to the suburbs that would greatly improve the traffic situation.
4581,22,27,"['system', 'subway']","Subway system underground, moving sidewalks on the ground"
4582,22,27,"['system', 'subway']",There is no subway system here
4583,22,27,"['system', 'subway']",We should have an underground subway system. For a city as large as the one I live in it would make sense. It would be faster for everyone and clear the roads of buses that clog up traffic during rush hour.
4584,23,21,"['system', 'trolley']","A human-sized slot-car system.  Where cars run independently self-driving down a track through electricity like a trolley car, but just big enough for a regular sized family (in other words size of a regular car).  In order to move faster cars can link up by matching speed and then essentially ""plugging"" into the car ahead of it.  This could go much faster than regular cars and not have any of the problems associated with regular self-drive cars seeing as they move on a track."
4585,23,21,"['system', 'trolley']",A new transportation system in my neighborhood would be a railway system available to rural and outlying areas.  It would stretch along the roadway and connect to different cities and stops much like a trolley system or train system.  People could get on and off at different points.  They could schedule to be picked up at different times during the day.
4586,23,21,"['system', 'trolley']",A new transportation system.... Self driving cars/ trolleys (absolutely no tracks or special lanes for the trolley just self driving)
4587,23,21,"['system', 'trolley']",A new trolley system with free transportation would be beneficial since the neighborhood isn't very big and it would do well for people who could be handicap. I think the new trolley system could be hybrid -- electric and gas -- which most trolleys aren't.
4588,23,21,"['system', 'trolley']","A real trolley/tram system, not a bus that they call a trolley. Rails. Automated, pre-programmed directions. Various sensors to determine speed/safety restrictions."
4589,23,21,"['system', 'trolley']",A smart electric trolley hybrid system that is integrated with the current roadway network. The electric power for the network is generated by turbines in the city water supply.
4590,23,21,"['system', 'trolley']","A solar-powered trolley system that works like an automated bus, mixed with a roller coaster.  No need for a driver, as each trolley heads to a central location and goes from different sections of neighborhoods.  They would run quickly perhaps so that  a trolley will collect people and head to its destination every 15 minutes.  It makes short transportation to hub areas cleaner, safer, and nicer, and can be closed during non-business hours of the hub area."
4591,23,21,"['system', 'trolley']",a trolley system that goes through the main line of town. hop on/hop off style so that people can use it to get to work
4592,23,21,"['system', 'trolley']","A trolley system would be a great source of transportation, using small trolleys instead of buses.  Another Idea would be a mini bus system that primarily transported people to key areas like the train station or the airport.  A shuttle system."
4593,23,21,"['system', 'trolley']","A trolley, or electric street car system."
4594,23,21,"['system', 'trolley']","An above-ground train system. We scrapped a trolley system, and some areas can't support a subway. Above-ground might be useful for us."
4595,23,21,"['system', 'trolley']","Atlanta could have a much, much wider public transportation system. The subway would go to many different neighborhoods, extending in different directions instead of being a simple cross. More money and attention would be given to public transportation, extending bus and trolley service while halting the neverending expansion of parking and roads. Much more attention will be given to cyclist and pedestrian safety, with enforced ticketing for drivers that ignore traffic laws along with more bike lanes and pedestrian crossings."
4596,23,21,"['system', 'trolley']","Automated bus lines that run to every street in America. Something similar to a trolley system, without the rails."
4597,23,21,"['system', 'trolley']",I believe my neighborhood should have some sort of electronic trolley system.  I can take multiple people throughout the day and network workers to certain destinations and landmarks.
4598,23,21,"['system', 'trolley']",I could see a trolley style system that ran on solar panels so that there would be no wires hanging.
4599,23,21,"['system', 'trolley']","I imagine an electric trolley like those old school ones, but it would be a hybrid system instead and people could hang off the back and ride it. There would be electronic pass cards that everyone could swipe on and off and it would be subsidized so anyone could use it for super cheap."
4600,23,21,"['system', 'trolley']",I think a trolley system would work really well here. I live in Fort Collins and the city is very centralized but the traffic is terrible - perfect for a trolley!
4601,23,21,"['system', 'trolley']","I think for small towns like mine (20,000) we should have a cross between a trolley and a hoverboard. If we took small platforms (about the size of the floor of a train car) and set them up with superconductors to allow levitation, the platforms could move along on enclosed rails and move slowly enough that people can hop on and off at platforms with no danger. The entire system could be above street level. The speed would be about 5 mph with platforms every block."
4602,23,21,"['system', 'trolley']",Something akin to a streetcar or trolley bus system could be very useful in my city.  It would have its own designated lane and be a useful public transportation alternative.
4603,23,21,"['system', 'trolley']","There could be a train type of system but not using metal tracks like they have in europe (above ground?)  The trolley or bus could be made to target things people wanna go do instead of just transportation.  Like grocery shopping or night out to watch movie theatre and that way everyone is grouped and the businesses upsales, etc can develop better because of that."
4604,23,21,"['system', 'trolley']",We ought to revisit the trolley system because the buses in New York City are plagued by heavy traffic. We should have electric trolleys on main thoroughfares. It worked in the old days. Sometimes old ideas mixed with new technology is GENIUS!
4605,24,20,"['system', 'location']","A bicycle rental system that allows town-owned bicycles to be ""checked out"" at various locations throughout the city, and returned to any of several locations. This will encourage people to ride bikes, even if they do not own them themselves."
4606,24,20,"['system', 'location']",A new transportation system for our neighborhood could be shared scooters.  The scooters would be open for all to use and stocked at locations around the neighborhood.  You could check them out and return them for less money than the cost of a scooter.
4607,24,20,"['system', 'location']","A solar-powered trolley system that works like an automated bus, mixed with a roller coaster.  No need for a driver, as each trolley heads to a central location and goes from different sections of neighborhoods.  They would run quickly perhaps so that  a trolley will collect people and head to its destination every 15 minutes.  It makes short transportation to hub areas cleaner, safer, and nicer, and can be closed during non-business hours of the hub area."
4608,24,20,"['system', 'location']",A zip line system above the ground that brings people to schools and event locations. This would be a fun innovate way to get people from one location to another.
4609,24,20,"['system', 'location']",An idea for a new transportation system in my neighborhood would be to use cars with automated driving that would allow the person(s) to input the destination and go about doing other things while the car drove itself to that location.
4610,24,20,"['system', 'location']",An on demand bicycle system where a truck (with a trailer?) will bring a bicycle to your current location and then you can leave it in place when you're done. Reservations could be made in advance using an app.
4611,24,20,"['system', 'location']","An uber-like system for public transit busses. Riders must request pick up 24 hours ahead of time, and the bus would come to their door or as close as it could to pick the rider up. The fare could be determined by how many riders requested pick up, and drop off to a central location (downtown). From there maybe there would be additional busses that go directly to drop off points rather than on a pre-set route."
4612,24,20,"['system', 'location']","As a former city dweller who is now car-less in suburbia, I dream of a system of autonomous cars. The cars are available at convenient stations, much like bike rental stalls in cities. They are non-polluting. Anyone with a smart phone and account can book a ride at any time. Ride sharing is also available. These cars can have a pod design, though larger vehicles are available for people who need to transport larger items or many items. They accept voice commands, so programming is easy, and the cars can take you to almost any destination. Links to other transportation hubs, like trains and buses, are also available. The car doesn't need to be returned to its original location, just to another station. The vehicles are always well maintained and reliable, plus the service is affordable to most."
4613,24,20,"['system', 'location']",Each neighborhood gets together to say what time they will be leaving that has a automatic system that will call and tell everyone in the neighborhood or in short distance where they are going and when they are leaving.  That way they can catch a ride with others and not have to guess where or when they are leaving. It could be like a carpool system where everywhere you go it will auto call if that person is gong to another location and you still have room in your vehicle.
4614,24,20,"['system', 'location']","I get out of my house and before I leave my apartment on my 12th floor I just press a button on my app on my phone to type a location of the place i need to go.This would in turn contact all local data base systems of GPS based transport systems irrespective of the vendors available or government supported transport systems which include Cabs,Buses,Trains,Subway,3 Wheelers and most importantly assuming the people of the future will care a lot more about the environment and all the people who are going alone in a 5 seater car would have a option of sharing there carbon footprint left by the vehicle.And if the co-ordinates of the person with the car and the co-ordinates of the Person who is using the app matches then a Random Unique (one time use)Number or Picture or Anything which would be visible from atleast 10 feet away on a Min 6 inch screen.However this interface can be avoided by tracking the dots on the GPS system or by sending a snap shot of the car number or a photo of the person himself which will be destroyed automatically by the system once the person is down from the Vehicle.Punch Line Before I get to the main gates of the apartment.I should have the list of Vehicles available to me and the time it would take the vehicle to reach my place based on GPS and traffic conditions and also how much time would it take to reach my destination again based on real time traffic conditions and also most importantly.if i take  the public transport system.How much time would it take to reach the same destination and also how much Carbon foot print would i save from doing it.And also the time required by the vehicle to reach the local transport systems if it is not a walkable distance.There are many more ,But i think that is enough for the day.

GIVE THE CUSTOMER ALL THE POSSIBLE OPTIONS OF COMMUTING WITH THE CARBON FOOTPRINT AND THE COST AND THE TIME INVOLVED IRRESPECTIVE OF THE VENDOR OR GOVERNMENT SYSTEMS..."
4615,24,20,"['system', 'location']","I'm imagining a car sharing service with locations throughout the city where you can go pick up a car without having to reserve one in advance. Nor would you have to interact with any people at the pickup/dropoff location. It would be somehow automated. Perhaps you would subscribe to the service an at annual or monthly rate and be given a special kind of 'key' that would give access to any of the cars currently at the pick up location. It would be first come first serve, and there would be smart technology embedded in both the cars and the keys. Your universal key would be linked to your account, and the car you used would transmit all relevant information to the system. Such as , time of pick up. number of miles drive. amount of gas used. Then the fees would be adjusted accordingly based on the type of car you used, miles driven, gas consumed etc. all of this without any human employees and all the fuss that comes with tradiional car rental. Things like insurance and billing info would all be done upfront when a patron sets up an account. This is genius, the more i think about it!"
4616,24,20,"['system', 'location']",In my neighborhood it would be like a monorail system. Something that you could get on at one stop and take it to another are you would want to go. Connecting locations you would visit.
4617,24,20,"['system', 'location']",In the future we could develop a pod system that takes each person directly to the place they want to go.  A pod station could be set up and all you do is type the address of the location where you want to go and it takes you there in seconds.  This would require some infrastructure and technology to build.
4618,24,20,"['system', 'location']","My city is right on the ocean and there are many canals within the city as well, so I think a kind of transportation system with water taxis or some kind of water buses would be really useful. In a lot of cases I think this kind of transportation would be faster and more accessible to people, especially if it was willing to pick people up at designated locations or even right off their own docks for those who have them."
4619,24,20,"['system', 'location']","Railway tunnels off of the highways (outdoor subways) to provide a fast paced mode of transportation on busy streets that work with a system like uber that will have drivers readily available at each location. More for suburban areas, not large city areas that have subway/rail systems."
4620,24,20,"['system', 'location']","Some sort of free bicycle rides.  It would work by having you use a credit card (so people cannot steal bicycles) as a deposit.   Here's how it would work.  You would walk/visit some sort of kiosk, swipe your card and it would unlock a bicycle from a rack.  You are then free to ride it.  You can then return it to the same kiosk, or perhaps to one further away/new destination and as long as you swipe the credit card again upon returning the bike -- it would clear your deposit.   If you don't return the bike within a reasonable amount of time (say 2 days or so), you could charge the person the price of the bike plus some penalty.   This method won't make much money if free, but you could also setup a rental type system.   Just imagine lots of kiosks around a city, with say 12 or so bikes are each one, and people could rent/ride as needed.  Like a Uhaul type service for bikes.   From a network perspective, I guess it would be like sending a packet to a new location downstream, and the returning of the bike would be the acknowledgment.    If you don't return the bike, it would charge your card aka ask for a retransmission of said packet.  That's all I have for now."
4621,24,20,"['system', 'location']",Some type of underground or above-ground monorail system to help with the massive traffic problem in my area. With stations in key locations that are unobtrusive to the overall community.
4622,24,20,"['system', 'location']",There would be a pay-to-use bicycle system similar to the Citi bicycles in New York City. It would allow people to exercise while getting to their location quickly. It would also relieve traffic congestion.
4623,24,20,"['system', 'location']","What we need is a better public transportation system that services the East end of the city.  Perhaps a bullet shuttle that will pick up in certain areas of the East End, and shuttle t predetermined locations within the city such as the downtown area, in addition to other areas."
4624,24,20,"['system', 'location']","I'm imagining a car sharing service with locations throughout the city where you can go pick up a car without having to reserve one in advance. Nor would you have to interact with any people at the pickup/dropoff location. It would be somehow automated. Perhaps you would subscribe to the service an at annual or monthly rate and be given a special kind of 'key' that would give access to any of the cars currently at the pick up location. It would be first come first serve, and there would be smart technology embedded in both the cars and the keys. Your universal key would be linked to your account, and the car you used would transmit all relevant information to the system. Such as , time of pick up. number of miles drive. amount of gas used. Then the fees would be adjusted accordingly based on the type of car you used, miles driven, gas consumed etc. all of this without any human employees and all the fuss that comes with tradiional car rental. Things like insurance and billing info would all be done upfront when a patron sets up an account. This is genius, the more i think about it!"
4625,25,19,"['system', 'speed']","-a gondola system like at a ski resort

-it will be high speed and high capacity, holding up to 10 people per cart

-there will be ""Stations"" going from each major neighborhood center going towards major popular destinations like malls, restaurants, etc."
4626,25,19,"['system', 'speed']",A high speed monorail system that winds its way through all the important points of interest in the city. It would look futuristic and high tech with a sophisticated level of design along with being reliable.
4627,25,19,"['system', 'speed']","A human-sized slot-car system.  Where cars run independently self-driving down a track through electricity like a trolley car, but just big enough for a regular sized family (in other words size of a regular car).  In order to move faster cars can link up by matching speed and then essentially ""plugging"" into the car ahead of it.  This could go much faster than regular cars and not have any of the problems associated with regular self-drive cars seeing as they move on a track."
4628,25,19,"['system', 'speed']","A multiple person bike system that converts all the energy created in a moderate speed. This system has an own lane and its free for users, its an ecological way to get to any given detination."
4629,25,19,"['system', 'speed']",A new system of transporation in my neighborhood that I would really enjoy is high speed trains that could get you from one part of the city to  another in 5 minutes. The transportation would have ample amount seating for the fast trip and great views of the city. I would want for this train to run above the streets and not over the streets so some kind of over ground railway would have to be created.
4630,25,19,"['system', 'speed']",A rail system that is build from the ground up. This would be capable of high speeds typically not able to travel when driving or on another train. This would make work transit much faster.
4631,25,19,"['system', 'speed']","A Railway system for cars, like something out of minority report. You can still drive on the roads but the speed limit is controlled and there is never any accidents because you input your destination into a program in the individual cars and let the railway system get you there."
4632,25,19,"['system', 'speed']","An elevated wagon wheel shaped, high speed rail system would be excellent. The outer ring would be bi-directional allowing quick transport around the city. The spokes would be bi-directional and allow quick transport from inner and outer within the quadrants."
4633,25,19,"['system', 'speed']","Chicago - Chicago has a great system and phenomenal public transport. As far as transportation though I wish the highways in the city acted like slotted cars, similar to trains in which in every highway entrance there would be a dedicated lane/railway for vehicles to travel at fast speeds like trains. This would reduce traffic and travel times."
4634,25,19,"['system', 'speed']","I picture a brand new train system, going down the main street, with street cars going leading up to the main street.   I would love to see it being a high speed system, paying with your fingerprints.   It would be similar to a credit card."
