,cluster,n,keywords,idea
175,15,2,['water'],car that can travel on water - make us of water as 'road' to travel around Singapore
176,16,2,['transporter'],"Something like this could be the personal transportation of the future. You'd have to eliminate a lot of safety issues, but a personal transporter that doesn't require the use of roads, or create traffic jams could be amazing. Cold fusion technology might make this possible, or the EMDrive"
177,16,2,['transporter']," air, sea & land transporter "
178,17,2,['motorised'],"Motorised roller blades, to be allowed on the roads "
179,17,2,['motorised']," personal motorised levitation platform, electric rail "
180,18,2,['vehicle'],driverless vehicle
181,18,2,['vehicle'],driverless vehicle (on land and sea)
182,19,2,['fuel'],"hydrogen fuel cell (powered by rain water), no pedalling, automatic gear-changing, lightweigh composite "
183,19,2,['fuel'],"fueled bu natural elements, no need to re-charge with electricity (environmetally friendly), with umbrella to shield from sun & rain "
184,20,2,['motor'],"Motor, motor "
185,20,2,['motor']," single person, motor shoes, remotes control, speed buttons "
186,21,2,['traffic'],"Something like this could be the personal transportation of the future. You'd have to eliminate a lot of safety issues, but a personal transporter that doesn't require the use of roads, or create traffic jams could be amazing. Cold fusion technology might make this possible, or the EMDrive"
187,21,2,['traffic'],traffic condition update on road usage and suggest best  route to work/ travel
188,22,1,"['car', 'passenger']","So in this idea you have a train system, but cars joining the existing train are accelerated prior to joining a constantly moving train.  This means the train effectively never stops to pick up passengers.  It just releases cars onto slipways.  It makes the trains completely reliable to within minutes"
189,23,1,"['car', 'carrier']","individual bubble carrier/ car, mind sensor knows where you want to go after you enter "
190,24,1,"['car', 'zone']"," car-free zone, car at underground road, surface car-free, car at the underground"
191,25,1,"['car', 'sensor']","individual bubble carrier/ car, mind sensor knows where you want to go after you enter "
192,26,1,"['car', 'space']","lego inspired modular car, safety, space saving, private "
193,27,1,"['system', 'passenger']","So in this idea you have a train system, but cars joining the existing train are accelerated prior to joining a constantly moving train.  This means the train effectively never stops to pick up passengers.  It just releases cars onto slipways.  It makes the trains completely reliable to within minutes"
194,28,2,"['road', 'route']","house on the move, levitating boots/ shoes to move faster, roads for levitating boots to propel (like maglev for trains), gps enabled, route sensitive, set routes "
195,28,2,"['road', 'route']",traffic condition update on road usage and suggest best  route to work/ travel
196,29,1,"['road', 'zone']"," car-free zone, car at underground road, surface car-free, car at the underground"
197,30,1,"['road', 'maglev']","house on the move, levitating boots/ shoes to move faster, roads for levitating boots to propel (like maglev for trains), gps enabled, route sensitive, set routes "
198,31,1,"['road', 'tram']"," dedicated lanes/ roads, electric trams? "
199,32,1,"['transport', 'port']", driveless transport ports
200,33,1,"['transport', 'reservoir']","boat using reservoir, ensure seamless connection to land transport "
201,34,1,"['transport', 'drive']","public transport: seld drive bus> lesser human error, higher bus frequency "
202,35,1,"['transport', 'boat']","boat using reservoir, ensure seamless connection to land transport "
203,36,1,"['wheel', 'battery']","frame detachable, usb charged enabled (battery), detachable wheels which can be bagged "
204,37,1,"['wheel', 'fire']","flying bus ufo thing, wheels of fire, iron man-ish "
205,38,1,"['wheel', 'ship']","balloon, ship, wheel, rudder "
206,39,1,"['land', 'segway']"," segway? Motorised? To move faster, HDB, flying fox, mass transit helicopter, need landing helipad, say from east to Tuas?"
207,40,1,"['land', 'helipad']"," segway? Motorised? To move faster, HDB, flying fox, mass transit helicopter, need landing helipad, say from east to Tuas?"
208,41,1,"['land', 'aircraft']"," can land aircraft as well, park in the sky "
209,42,1,"['land', 'transit']"," segway? Motorised? To move faster, HDB, flying fox, mass transit helicopter, need landing helipad, say from east to Tuas?"
210,43,1,"['land', 'helicopter']"," segway? Motorised? To move faster, HDB, flying fox, mass transit helicopter, need landing helipad, say from east to Tuas?"
211,44,1,"['land', 'boat']","boat using reservoir, ensure seamless connection to land transport "
212,45,1,"['land', 'reservoir']","boat using reservoir, ensure seamless connection to land transport "
213,46,1,"['train', 'passenger']","So in this idea you have a train system, but cars joining the existing train are accelerated prior to joining a constantly moving train.  This means the train effectively never stops to pick up passengers.  It just releases cars onto slipways.  It makes the trains completely reliable to within minutes"
214,47,1,"['train', 'route']","house on the move, levitating boots/ shoes to move faster, roads for levitating boots to propel (like maglev for trains), gps enabled, route sensitive, set routes "
215,48,1,"['train', 'maglev']","house on the move, levitating boots/ shoes to move faster, roads for levitating boots to propel (like maglev for trains), gps enabled, route sensitive, set routes "
216,49,1,"['train', 'deck']","double deck, MRT trains "
217,50,1,"['driverless', 'town']","woodlands statellite town, bike tracks, driverless track, jurong town, central town, changi town, satellite town, boats "
218,51,1,"['driverless', 'bike']","woodlands statellite town, bike tracks, driverless track, jurong town, central town, changi town, satellite town, boats "
219,52,1,"['driverless', 'boat']","woodlands statellite town, bike tracks, driverless track, jurong town, central town, changi town, satellite town, boats "
220,53,1,"['driverless', 'satellite']","woodlands statellite town, bike tracks, driverless track, jurong town, central town, changi town, satellite town, boats "
221,54,1,"['bicycle', 'equipment']"," personal, portable, compact, equipment, foldable, portable bicycle, lightweight, fold into brief case size "
222,55,1,"['safety', 'building']"," Zip lines from buildings to buildings, with stowable ziplining device, stores heat energy from the ziplining, bonus parachute for safety "
223,56,1,"['safety', 'line']"," Zip lines from buildings to buildings, with stowable ziplining device, stores heat energy from the ziplining, bonus parachute for safety "
224,57,1,"['safety', 'space']","lego inspired modular car, safety, space saving, private "
225,58,1,"['bus', 'drive']","public transport: seld drive bus> lesser human error, higher bus frequency "
226,59,1,"['bus', 'fire']","flying bus ufo thing, wheels of fire, iron man-ish "
227,60,1,"['device', 'line']"," Zip lines from buildings to buildings, with stowable ziplining device, stores heat energy from the ziplining, bonus parachute for safety "
228,61,1,"['device', 'building']"," Zip lines from buildings to buildings, with stowable ziplining device, stores heat energy from the ziplining, bonus parachute for safety "
229,62,1,"['motorised', 'platform']"," personal motorised levitation platform, electric rail "
230,63,1,"['motorised', 'rail']"," personal motorised levitation platform, electric rail "
231,64,1,"['fuel', 'electricity']","fueled bu natural elements, no need to re-charge with electricity (environmetally friendly), with umbrella to shield from sun & rain "
232,65,1,"['motor', 'speed']"," single person, motor shoes, remotes control, speed buttons "
233,66,1,"['traffic', 'route']",traffic condition update on road usage and suggest best  route to work/ travel
