,cluster,n,keywords,idea
20,1,0,[],New 'bai lun' this would be a success because of the way it is  It is like a FedEx but for people Barcode supermarket scanner EPD - efficient people delivery federps delivery man bus interchange FEDERES
21,1,0,[],Instead of going to work work goes to you! your boss wake up now  soft landing missile for transportation of goods door to door (GPS coordinates to your exact location in seconds) non lethal warhead stuff you brought just 20 seconds ago
22,1,0,[],portal worm hole 1 jump in worm hole 2 jump out
23,1,0,[],portal no traffic jam no wastage of energy most importantly fast!!!
24,1,0,[],portal blue
25,1,0,[],setup cable-car glide above singapore users can go to any point in the grid and call for cable car. Then they select another point on grid and the car automatically travel to that point platform to board
26,1,0,[],ionosphere orbital elevator fuel free flight using natural orbital forces for mass- transport across continents
27,1,0,[],KFC delivery teleportation stop pay here vanessa chong yue ning
28,1,0,[],wave applying wave behaviour to train tracks   elevating the track convert gravitational potential energy to kinetic potential energy vibration of train will power the piston that will elevate the track give it a sinusoidal behaviour train constantly at the highest point move track will move the train roller coaster track piston train cannonn spring
29,1,0,[],rocket pants more rocket science  just add unicorn e boticon  magic potion
30,1,0,[],SMRT tuna 100% fresh  helium upgrade Floatation my pants give me super powers
31,1,0,[],autonomous bus that dominates the land air & sea ultrasonic sensors are awesome I rate them  5/ 5. terror on tracks
32,1,0,[],Iron Hermes use TCAS in aviation for network communication among nodes no infrastructure change required use existing roads or upgrade them force user to follow path if existing roads and ____ upgrade to magnetic roads powered   solar energy etc locts exactly like sandals (for singapore weather) rocker power propulsion or magnetic levitation or other floating channels that can provide lift use as normal shoes if not needed use existing road communication for safety limit forward velocity to 40/50 km/h for safety since singapore so small this feed should be fine to get anywhere
33,1,0,[],multiple layers of roads multiple destinations in one level there's one on direction ladder from one level to another auto tracks car track is designed   computer system optimization
34,1,0,[],single driver electic vehicle joystick/ steering wheel - unicycle segway segway-like tyre self balancing
35,1,0,[],Convenience automated public transport - taxi buses train servies  Pollution electric vehicles  Congestion even and odd system implemented with a twist all over singapore we can have 2 storeyed roads level 1 (ground level for even numbered cars) and 2 (for odd numbered cars)  Mit plan 'death of the traffic light' with 'smart' sensors that prevents vehicles from colliding to one another and would be able to aware on when and where to cross a junction. 'basically change the traditional system'  accidents automated vehicles solve the problem of rash and drink driving
36,1,0,[],monster truck seat add autonomous system self-driving
37,1,0,[],auto-pathway>no traffic jam auto-direct system
38,1,0,[],solar cell/ umbrella  rapunzel  limitation head might spin  limitation reaction might be too weak maybe can hop from one place to another
39,1,0,[],personal compact vehicles auto driving  underground speed highway propels vehicles forward to destination (replacement for high speed rails) auto-driving networks
40,1,0,[],Surogate and Bots upload subconscious to ficebase download it onto robot near the place he/she wish to be at then he controls the robot  teleportation singapore in out
41,1,0,[],flying thing  narror road  run prine palm sensors magnet
42,1,0,[],giant suction tubes point a point b
43,1,0,[],roller shoes (rectangle)
44,1,0,[],  buy grocery   load grocery to trolley automated trolley send it to door foldable foldable & easy to bring around compartment for stuff
45,1,0,[],drunstix cycle thin and compact wheels vroom vroom move based sensor warning headlights handle grips pedal
46,1,0,[],move based on the tracks on the floor using sensors cushion arm rest head rest
47,1,0,[],integrated house transport system a day before plan your trip where are you heading to? Depart from arrive at time to walk to the busstop office surbana
48,1,0,[],there would be no more walking each bubble has an ID converible cover to enjoy outside surrounding fingerprint activation (or facial or vocal) walls made of modular glass so that multiplus cubicles can be joined together like tessalations hexagon base is most ideal for tessalation think honey bee sensors(sonar/light for obstacles) panels to control ambience in the bubble GPS input final destination office building vacuum suction to desired floor
49,1,0,[],pavement shuttle cart
50,1,0,[],flying sofa travelling remote control
51,1,0,[],smart dynamic bus key in destination confirm + payment busstop bus system: existing bus generates route based off: demand/ supply of passengers from 1 location to the next quick diversion to pick up passengers on the way bus dynamically shift rates to accutomise to demand based off smart algorithm
52,1,0,[],for cars & vehicles for bicycles & pedestrians for mrt driverless system for optimizing travel time and mileage single passenger car combine 2 or more of such pods like lego multi passenger car carpooling of driverless e-cars center car station vertical parking
53,1,0,[],outsied inside capsule
54,1,0,[],infrastructure interlinked transport tubes across the city ares brief description using these tubes to transport persons to one place of another powered   gravity building a building b building c switchable t-junction electrocally controlled tube station a tube station b tube station c the slopes of the tubes must be engineered precisely to take the weight of an average man without over accelerating the braking system could be electromagnetic which could double as energy harvester to power up the electronics controller and/or the buildings where the tube travels to individual seat designed to house the cimmuter angle small enough to ensure safety the tubes can be constructed in conjunctions with other buildings' structures to support its frame since maximum passengers weight should be limited structural issue can be solved  flying fox concept like a city gondola this reduces need for infrastructure
55,1,0,[],cable car MRT system entrance platform entrance queue monorail movement constant double monorail no connected exit platform
56,1,0,[],GPS controlled cruise control GPS active 90km/h cruise control on
57,1,0,[],cable car above the road  hover cute hitch ride for same direction
58,1,0,[],rotating city  multi-level traffice car > uplift vertical lift  hovercraft
59,1,0,[],magnetism
60,1,0,[],cars with mecanum wheels
61,1,0,[],transportation in the skies building linkaes sky scrapers and buildings transportation system similar to MRT in the skies of the city above everything else no obstruction some form of transportation vehicle
62,1,0,[],URLN Base drops onto ground level use linear accelerators car holds 2-4 big cars ~8 network over/under ground railgun - high speed goods transportation dock magnetic clamp magnetic clamp power source nuclear chair fold up and down plastic box rounded capsule minimal moving parts - maglev preferable people: fold chairs down (securing cars for luggage) goods: chairs up securing lashes/ dividers backup rail emergency PS EPS emergency out  lev dropship landing guide boost pad turbo fan emergency remote control autopilot fans meant to only maintain altitude - hydrogen powered low mass composite 4 person transport since low altitude fold down wings for storage
63,1,0,[],receives data from all vehicles on roads predict and manage flows of traffic throughout planning and assigning routes to cars to maximise efficiency manage how cars move on the roads such as lane changes to reduce possible congestions around stoptimes due to dangerous manoeveurs
64,1,0,[],insane teleportation device common millenials infinity space in km portal teleportation www.cnet.com/news/scientists-achieve-reliable-quantum-teleportation-for-the-first-time/ its in the works but we will get there!
65,1,0,[],marry poppins for short distance in CBD  maglev for individuals on exit MRT tracks users are to guide themselves/ pre programmed the boots so you blame yourself if the train is late special boots with maglev device user to remove when done
66,1,0,[],window for light sleeping on the move place to soap and brush teeth entertainment system cum route planner wheels bed mini fridge storage compartment automatically plans your route with respect to your schedule main control system to optimise traffic moves while you sleep you will wake up at your destination
67,1,0,[],rolling sphere but person inside not rolling
68,1,0,[],bicycle/ electric scooter sharing systems and paths
69,1,0,[],adult work appropriate heelies  work bed
70,1,0,[],maglev individuals superconducting pipe conducting suits home conducting pods workplace  home zipline firefox office cataoult humans calculate trajectories perfectly  jae's block wireframe structure to reduce motorial use shapeshifting block > evens out road surfaces automatically don't need roads any normal natural space works too no need to repair large amounts of infrastructure at one time also singaore no space
71,1,0,[],conveyor belt fast on route to B station A slow slow station B on route to A fast panels compress together at stations one panel for each person panel spread out while on route
72,1,0,[],cover protector from heat rain etc parachute overdeas flyable half open semi circle magnetic tracks individual occupation lavitation
73,1,0,[],go anywhere door  jet packs school bag rockets  electric bicycle  solar powered travellators solar panels solar panels as power source alight on specified roads alight here
74,1,0,[],the hyperloop personalised transport personnel ring road railway forms neutral network with algorithms for optimisation railways with solar panels can have multiple of these roads electromagnetic controls chamber feasible for a small city high impossible for others Singpaore railways are attached around singapore's buildings with dedicate boarding stations. Input control to destination. Estimated time of arrival displayed system ensures no collision between chambers and optimizes pathways to destination
75,1,0,[],blast off at your desired exit MRT for cars along expressways cars stacked together to reduce space vertical stack like HBD
76,1,0,[],floaty boaty water = less friction no wheels needed control switch propeller (can change direction) can deflate  suction  freelines
77,1,0,[],skatewheels clip top of boot
78,1,0,[],start screen check status
79,1,0,[],team rocket meowth thats right must protect against pidegeys to get people off the road reduce the total number of people  become iron man it is doable just dont die of radiation poisoning  portal poof appeared this is a transporter it is doable you just cant do it yet poof gone
80,1,0,[],Hot air balloon  be a smart human use the limbs you already have
81,1,0,[],wind + rain cannot cycle in the rain wind air resistance everyone chooses to drive = traffic jam hamster ball z entrance/ exit they see me rolling wheels unscrew the cap to interact with the outside world
82,1,0,[],hoverboard
83,1,0,[],GPS system (least crowded route algorithm) hover board
84,1,0,[],rotating seat causes shift in center of gravity that allows car to roll forward or backward sideway rotary works too  for route marches in the army allow individual transportation of soldiers & fieldpack & warfare equipment rocket boosters fieldpack fan to increase horizontal velocity
85,1,0,[],smart GPS scheduler reduce human traffic plans individual human travel route
86,1,0,[],jetpack safety
87,1,0,[],a foldable hovering geodesic dome for transportation of families fold and store (space constraint)
88,1,0,[],there is a problem with scarcity of rare earth metals the solution is to be old-school I present the flint mobile
89,1,0,[],wheelchair someone pushes you from point to point  human cannon with parachute for landing
90,1,0,[],front view window this wing can move up and down like a bird wheels for landing and take off side view
91,1,0,[],train express literally only stops at these stops express trains across the planet transit time from personal transportation to public transportation encourageing people to use personal mobility devices train when moving direct transition from personal mobility devices to using trains
92,1,0,[],3 tier air sea/reservoir land/underground central reservoir sell boat license as we use many reservoirs for clean water collection  replacing current mrt structure trains remain but route not direct each car is small (~50 people) leve independently to specific train stations but require improved/ increased infrastructure > like japan they have different trains that can express for a certain part of the track then connect to normal
93,1,0,[],horizontal elevator  magnetic roads use repulsion from shoes
94,1,0,[],moving rooms what if places move instead of people? buildings are frames and rooms come in and fits into place when there's no need to move  gravity slides and changing landscapes
95,1,0,[],line 1 for flight line 2 for flight line 3 for flight use as a car use as a flight the travel line for car
96,1,0,[],Grappling mrt harvesting gravitational energy steps take the lift to the highest floor grapple down the desired location profit  gyroball
97,1,0,[],modular train depending on crowd harvest vibration energy electromagnets can be joined  double decker train and mrt platform  personal to-cuber that link up and become more efficient
98,1,0,[],billion dollar idea a b
99,1,0,[],SMRT connected to Internet of things
100,2,18,['car'],Body of car is plastic so can melt the unwanted cars/ old cars and create new cars to save materials runs on plastic>reduce number of plastic wastage>greener world
101,2,18,['car'],cable cars on tall housing development projects to MRT tracks why cable car: cheaper than tracks able to harvest vibrations add rails under the cable cars so they can go under each other MRT station
102,2,18,['car'],electric wheelchair  electric scooter  smartphone powered car  drone shopping for groceries
103,2,18,['car'],speed depends on crowd at that time priority given to the car that reaches the junction first speed of the car at the junction will be controlled   a system underground follow the desired path chosen   the driver before reaching the junction car auto-handle
104,2,18,['car'],setup cable-car glide above singapore users can go to any point in the grid and call for cable car. Then they select another point on grid and the car automatically travel to that point platform to board
105,2,18,['car'],multiple layers of roads multiple destinations in one level there's one on direction ladder from one level to another auto tracks car track is designed   computer system optimization
106,2,18,['car'],Convenience automated public transport - taxi buses train servies  Pollution electric vehicles  Congestion even and odd system implemented with a twist all over singapore we can have 2 storeyed roads level 1 (ground level for even numbered cars) and 2 (for odd numbered cars)  Mit plan 'death of the traffic light' with 'smart' sensors that prevents vehicles from colliding to one another and would be able to aware on when and where to cross a junction. 'basically change the traditional system'  accidents automated vehicles solve the problem of rash and drink driving
107,2,18,['car'],for cars & vehicles for bicycles & pedestrians for mrt driverless system for optimizing travel time and mileage single passenger car combine 2 or more of such pods like lego multi passenger car carpooling of driverless e-cars center car station vertical parking
108,2,18,['car'],cable car MRT system entrance platform entrance queue monorail movement constant double monorail no connected exit platform
109,2,18,['car'],cable car above the road  hover cute hitch ride for same direction
110,2,18,['car'],rotating city  multi-level traffice car > uplift vertical lift  hovercraft
111,2,18,['car'],cars with mecanum wheels
112,2,18,['car'],URLN Base drops onto ground level use linear accelerators car holds 2-4 big cars ~8 network over/under ground railgun - high speed goods transportation dock magnetic clamp magnetic clamp power source nuclear chair fold up and down plastic box rounded capsule minimal moving parts - maglev preferable people: fold chairs down (securing cars for luggage) goods: chairs up securing lashes/ dividers backup rail emergency PS EPS emergency out  lev dropship landing guide boost pad turbo fan emergency remote control autopilot fans meant to only maintain altitude - hydrogen powered low mass composite 4 person transport since low altitude fold down wings for storage
113,2,18,['car'],receives data from all vehicles on roads predict and manage flows of traffic throughout planning and assigning routes to cars to maximise efficiency manage how cars move on the roads such as lane changes to reduce possible congestions around stoptimes due to dangerous manoeveurs
114,2,18,['car'],blast off at your desired exit MRT for cars along expressways cars stacked together to reduce space vertical stack like HBD
115,2,18,['car'],rotating seat causes shift in center of gravity that allows car to roll forward or backward sideway rotary works too  for route marches in the army allow individual transportation of soldiers & fieldpack & warfare equipment rocket boosters fieldpack fan to increase horizontal velocity
116,2,18,['car'],3 tier air sea/reservoir land/underground central reservoir sell boat license as we use many reservoirs for clean water collection  replacing current mrt structure trains remain but route not direct each car is small (~50 people) leve independently to specific train stations but require improved/ increased infrastructure > like japan they have different trains that can express for a certain part of the track then connect to normal
117,2,18,['car'],line 1 for flight line 2 for flight line 3 for flight use as a car use as a flight the travel line for car
118,3,16,['system'],electric uniycle  scoots  carpooling smartphone location info go!  SG travel App going to? travel options + cost book carpool nearest public bicycle scooter personal motorised transport> charging ports>velib public loan system charging stations public vehicle navigation system smartchip embedded on every transportation device traffic tracking (zonal)>deep learning optimised navigation route
119,3,16,['system'],speed depends on crowd at that time priority given to the car that reaches the junction first speed of the car at the junction will be controlled   a system underground follow the desired path chosen   the driver before reaching the junction car auto-handle
120,3,16,['system'],multiple layers of roads multiple destinations in one level there's one on direction ladder from one level to another auto tracks car track is designed   computer system optimization
121,3,16,['system'],Convenience automated public transport - taxi buses train servies  Pollution electric vehicles  Congestion even and odd system implemented with a twist all over singapore we can have 2 storeyed roads level 1 (ground level for even numbered cars) and 2 (for odd numbered cars)  Mit plan 'death of the traffic light' with 'smart' sensors that prevents vehicles from colliding to one another and would be able to aware on when and where to cross a junction. 'basically change the traditional system'  accidents automated vehicles solve the problem of rash and drink driving
122,3,16,['system'],monster truck seat add autonomous system self-driving
123,3,16,['system'],auto-pathway>no traffic jam auto-direct system
124,3,16,['system'],integrated house transport system a day before plan your trip where are you heading to? Depart from arrive at time to walk to the busstop office surbana
125,3,16,['system'],smart dynamic bus key in destination confirm + payment busstop bus system: existing bus generates route based off: demand/ supply of passengers from 1 location to the next quick diversion to pick up passengers on the way bus dynamically shift rates to accutomise to demand based off smart algorithm
126,3,16,['system'],for cars & vehicles for bicycles & pedestrians for mrt driverless system for optimizing travel time and mileage single passenger car combine 2 or more of such pods like lego multi passenger car carpooling of driverless e-cars center car station vertical parking
127,3,16,['system'],infrastructure interlinked transport tubes across the city ares brief description using these tubes to transport persons to one place of another powered   gravity building a building b building c switchable t-junction electrocally controlled tube station a tube station b tube station c the slopes of the tubes must be engineered precisely to take the weight of an average man without over accelerating the braking system could be electromagnetic which could double as energy harvester to power up the electronics controller and/or the buildings where the tube travels to individual seat designed to house the cimmuter angle small enough to ensure safety the tubes can be constructed in conjunctions with other buildings' structures to support its frame since maximum passengers weight should be limited structural issue can be solved  flying fox concept like a city gondola this reduces need for infrastructure
128,3,16,['system'],cable car MRT system entrance platform entrance queue monorail movement constant double monorail no connected exit platform
129,3,16,['system'],transportation in the skies building linkaes sky scrapers and buildings transportation system similar to MRT in the skies of the city above everything else no obstruction some form of transportation vehicle
130,3,16,['system'],window for light sleeping on the move place to soap and brush teeth entertainment system cum route planner wheels bed mini fridge storage compartment automatically plans your route with respect to your schedule main control system to optimise traffic moves while you sleep you will wake up at your destination
131,3,16,['system'],bicycle/ electric scooter sharing systems and paths
132,3,16,['system'],the hyperloop personalised transport personnel ring road railway forms neutral network with algorithms for optimisation railways with solar panels can have multiple of these roads electromagnetic controls chamber feasible for a small city high impossible for others Singpaore railways are attached around singapore's buildings with dedicate boarding stations. Input control to destination. Estimated time of arrival displayed system ensures no collision between chambers and optimizes pathways to destination
133,3,16,['system'],GPS system (least crowded route algorithm) hover board
134,4,12,['road'],Photo-voltaic cells trains that do not stop > save time road under train track to save space
135,4,12,['road'],Iron Hermes use TCAS in aviation for network communication among nodes no infrastructure change required use existing roads or upgrade them force user to follow path if existing roads and ____ upgrade to magnetic roads powered   solar energy etc locts exactly like sandals (for singapore weather) rocker power propulsion or magnetic levitation or other floating channels that can provide lift use as normal shoes if not needed use existing road communication for safety limit forward velocity to 40/50 km/h for safety since singapore so small this feed should be fine to get anywhere
136,4,12,['road'],multiple layers of roads multiple destinations in one level there's one on direction ladder from one level to another auto tracks car track is designed   computer system optimization
137,4,12,['road'],Convenience automated public transport - taxi buses train servies  Pollution electric vehicles  Congestion even and odd system implemented with a twist all over singapore we can have 2 storeyed roads level 1 (ground level for even numbered cars) and 2 (for odd numbered cars)  Mit plan 'death of the traffic light' with 'smart' sensors that prevents vehicles from colliding to one another and would be able to aware on when and where to cross a junction. 'basically change the traditional system'  accidents automated vehicles solve the problem of rash and drink driving
138,4,12,['road'],flying thing  narror road  run prine palm sensors magnet
139,4,12,['road'],cable car above the road  hover cute hitch ride for same direction
140,4,12,['road'],receives data from all vehicles on roads predict and manage flows of traffic throughout planning and assigning routes to cars to maximise efficiency manage how cars move on the roads such as lane changes to reduce possible congestions around stoptimes due to dangerous manoeveurs
141,4,12,['road'],maglev individuals superconducting pipe conducting suits home conducting pods workplace  home zipline firefox office cataoult humans calculate trajectories perfectly  jae's block wireframe structure to reduce motorial use shapeshifting block > evens out road surfaces automatically don't need roads any normal natural space works too no need to repair large amounts of infrastructure at one time also singaore no space
142,4,12,['road'],go anywhere door  jet packs school bag rockets  electric bicycle  solar powered travellators solar panels solar panels as power source alight on specified roads alight here
143,4,12,['road'],the hyperloop personalised transport personnel ring road railway forms neutral network with algorithms for optimisation railways with solar panels can have multiple of these roads electromagnetic controls chamber feasible for a small city high impossible for others Singpaore railways are attached around singapore's buildings with dedicate boarding stations. Input control to destination. Estimated time of arrival displayed system ensures no collision between chambers and optimizes pathways to destination
144,4,12,['road'],team rocket meowth thats right must protect against pidegeys to get people off the road reduce the total number of people  become iron man it is doable just dont die of radiation poisoning  portal poof appeared this is a transporter it is doable you just cant do it yet poof gone
145,4,12,['road'],horizontal elevator  magnetic roads use repulsion from shoes
146,5,11,['route'],utilise the vertical spaces for transportation routes as well (like from 'the fifth element' movie) to accommodate this increase in number of vehicles + increase in unique circumstances different vehicles of difference circumstances at different elevations
147,5,11,['route'],Portal transportation  Tubed transportation new highways pods solar cell-covered network of routes map/ entertainment chair inside maglev inside of capsule electric powered magnet to make it 'float' in tube  rocket launching
148,5,11,['route'],electric uniycle  scoots  carpooling smartphone location info go!  SG travel App going to? travel options + cost book carpool nearest public bicycle scooter personal motorised transport> charging ports>velib public loan system charging stations public vehicle navigation system smartchip embedded on every transportation device traffic tracking (zonal)>deep learning optimised navigation route
149,5,11,['route'],smart dynamic bus key in destination confirm + payment busstop bus system: existing bus generates route based off: demand/ supply of passengers from 1 location to the next quick diversion to pick up passengers on the way bus dynamically shift rates to accutomise to demand based off smart algorithm
150,5,11,['route'],receives data from all vehicles on roads predict and manage flows of traffic throughout planning and assigning routes to cars to maximise efficiency manage how cars move on the roads such as lane changes to reduce possible congestions around stoptimes due to dangerous manoeveurs
151,5,11,['route'],window for light sleeping on the move place to soap and brush teeth entertainment system cum route planner wheels bed mini fridge storage compartment automatically plans your route with respect to your schedule main control system to optimise traffic moves while you sleep you will wake up at your destination
152,5,11,['route'],conveyor belt fast on route to B station A slow slow station B on route to A fast panels compress together at stations one panel for each person panel spread out while on route
153,5,11,['route'],GPS system (least crowded route algorithm) hover board
154,5,11,['route'],rotating seat causes shift in center of gravity that allows car to roll forward or backward sideway rotary works too  for route marches in the army allow individual transportation of soldiers & fieldpack & warfare equipment rocket boosters fieldpack fan to increase horizontal velocity
155,5,11,['route'],smart GPS scheduler reduce human traffic plans individual human travel route
156,5,11,['route'],3 tier air sea/reservoir land/underground central reservoir sell boat license as we use many reservoirs for clean water collection  replacing current mrt structure trains remain but route not direct each car is small (~50 people) leve independently to specific train stations but require improved/ increased infrastructure > like japan they have different trains that can express for a certain part of the track then connect to normal
157,6,10,['transportation'],Bicycles are awesome no need fuel environmentally friendly helps you exercise-stay healthy and keep fit cheap - multipurpose improve this mode of transportation make it even more portable make it faster if needed GPS etc  Train small-scale? scale down? block to block? Tram pooling personal trains many railway levels - star wars john carter play on train interactive windows add more functionality & form to train rides
158,6,10,['transportation'],utilise the vertical spaces for transportation routes as well (like from 'the fifth element' movie) to accommodate this increase in number of vehicles + increase in unique circumstances different vehicles of difference circumstances at different elevations
159,6,10,['transportation'],Portal transportation  Tubed transportation new highways pods solar cell-covered network of routes map/ entertainment chair inside maglev inside of capsule electric powered magnet to make it 'float' in tube  rocket launching
160,6,10,['transportation'],electric uniycle  scoots  carpooling smartphone location info go!  SG travel App going to? travel options + cost book carpool nearest public bicycle scooter personal motorised transport> charging ports>velib public loan system charging stations public vehicle navigation system smartchip embedded on every transportation device traffic tracking (zonal)>deep learning optimised navigation route
161,6,10,['transportation'],Instead of going to work work goes to you! your boss wake up now  soft landing missile for transportation of goods door to door (GPS coordinates to your exact location in seconds) non lethal warhead stuff you brought just 20 seconds ago
162,6,10,['transportation'],transportation in the skies building linkaes sky scrapers and buildings transportation system similar to MRT in the skies of the city above everything else no obstruction some form of transportation vehicle
163,6,10,['transportation'],URLN Base drops onto ground level use linear accelerators car holds 2-4 big cars ~8 network over/under ground railgun - high speed goods transportation dock magnetic clamp magnetic clamp power source nuclear chair fold up and down plastic box rounded capsule minimal moving parts - maglev preferable people: fold chairs down (securing cars for luggage) goods: chairs up securing lashes/ dividers backup rail emergency PS EPS emergency out  lev dropship landing guide boost pad turbo fan emergency remote control autopilot fans meant to only maintain altitude - hydrogen powered low mass composite 4 person transport since low altitude fold down wings for storage
164,6,10,['transportation'],rotating seat causes shift in center of gravity that allows car to roll forward or backward sideway rotary works too  for route marches in the army allow individual transportation of soldiers & fieldpack & warfare equipment rocket boosters fieldpack fan to increase horizontal velocity
165,6,10,['transportation'],a foldable hovering geodesic dome for transportation of families fold and store (space constraint)
166,6,10,['transportation'],train express literally only stops at these stops express trains across the planet transit time from personal transportation to public transportation encourageing people to use personal mobility devices train when moving direct transition from personal mobility devices to using trains
167,7,9,['vehicle'],utilise the vertical spaces for transportation routes as well (like from 'the fifth element' movie) to accommodate this increase in number of vehicles + increase in unique circumstances different vehicles of difference circumstances at different elevations
168,7,9,['vehicle'],electric uniycle  scoots  carpooling smartphone location info go!  SG travel App going to? travel options + cost book carpool nearest public bicycle scooter personal motorised transport> charging ports>velib public loan system charging stations public vehicle navigation system smartchip embedded on every transportation device traffic tracking (zonal)>deep learning optimised navigation route
169,7,9,['vehicle'],Flying boots gravitational boosters x2 protection from gravitational fluctuation aditya's legs  Flying pants  Cannon launch point a long distance  Gundam  Multi-level vehicles
170,7,9,['vehicle'],single driver electic vehicle joystick/ steering wheel - unicycle segway segway-like tyre self balancing
171,7,9,['vehicle'],Convenience automated public transport - taxi buses train servies  Pollution electric vehicles  Congestion even and odd system implemented with a twist all over singapore we can have 2 storeyed roads level 1 (ground level for even numbered cars) and 2 (for odd numbered cars)  Mit plan 'death of the traffic light' with 'smart' sensors that prevents vehicles from colliding to one another and would be able to aware on when and where to cross a junction. 'basically change the traditional system'  accidents automated vehicles solve the problem of rash and drink driving
172,7,9,['vehicle'],personal compact vehicles auto driving  underground speed highway propels vehicles forward to destination (replacement for high speed rails) auto-driving networks
173,7,9,['vehicle'],for cars & vehicles for bicycles & pedestrians for mrt driverless system for optimizing travel time and mileage single passenger car combine 2 or more of such pods like lego multi passenger car carpooling of driverless e-cars center car station vertical parking
174,7,9,['vehicle'],transportation in the skies building linkaes sky scrapers and buildings transportation system similar to MRT in the skies of the city above everything else no obstruction some form of transportation vehicle
175,7,9,['vehicle'],receives data from all vehicles on roads predict and manage flows of traffic throughout planning and assigning routes to cars to maximise efficiency manage how cars move on the roads such as lane changes to reduce possible congestions around stoptimes due to dangerous manoeveurs
176,8,9,['train'],Photo-voltaic cells trains that do not stop > save time road under train track to save space
177,8,9,['train'],Bicycles are awesome no need fuel environmentally friendly helps you exercise-stay healthy and keep fit cheap - multipurpose improve this mode of transportation make it even more portable make it faster if needed GPS etc  Train small-scale? scale down? block to block? Tram pooling personal trains many railway levels - star wars john carter play on train interactive windows add more functionality & form to train rides
178,8,9,['train'],Scroll of town portal town a town b vaccum pipes to transport people (or magnets?  modular train  multistory train train with multiple storeys
179,8,9,['train'],wave applying wave behaviour to train tracks   elevating the track convert gravitational potential energy to kinetic potential energy vibration of train will power the piston that will elevate the track give it a sinusoidal behaviour train constantly at the highest point move track will move the train roller coaster track piston train cannonn spring
180,8,9,['train'],Convenience automated public transport - taxi buses train servies  Pollution electric vehicles  Congestion even and odd system implemented with a twist all over singapore we can have 2 storeyed roads level 1 (ground level for even numbered cars) and 2 (for odd numbered cars)  Mit plan 'death of the traffic light' with 'smart' sensors that prevents vehicles from colliding to one another and would be able to aware on when and where to cross a junction. 'basically change the traditional system'  accidents automated vehicles solve the problem of rash and drink driving
181,8,9,['train'],marry poppins for short distance in CBD  maglev for individuals on exit MRT tracks users are to guide themselves/ pre programmed the boots so you blame yourself if the train is late special boots with maglev device user to remove when done
182,8,9,['train'],train express literally only stops at these stops express trains across the planet transit time from personal transportation to public transportation encourageing people to use personal mobility devices train when moving direct transition from personal mobility devices to using trains
183,8,9,['train'],3 tier air sea/reservoir land/underground central reservoir sell boat license as we use many reservoirs for clean water collection  replacing current mrt structure trains remain but route not direct each car is small (~50 people) leve independently to specific train stations but require improved/ increased infrastructure > like japan they have different trains that can express for a certain part of the track then connect to normal
